,time,location,x,y
12789,21233409,Loc10,505.642,206.74900000000002
12809,21267358,Loc10,505.519,206.632
12829,21300866,Loc10,505.32099999999997,206.597
12849,21333361,Loc10,505.202,206.50099999999998
12869,21366993,Loc10,505.142,206.33700000000002
12889,21400485,Loc10,505.041,206.21200000000002
12909,21433363,Loc10,504.98199999999997,206.18200000000002
12929,21466786,Loc10,504.897,206.135
12949,21500705,Loc10,504.88199999999995,206.06900000000002
12969,21533606,Loc10,504.884,206.023
12989,21567080,Loc10,504.798,206.03099999999998
13009,21600612,Loc10,504.856,206.007
13029,21633433,Loc10,504.88599999999997,205.993
13049,21667046,Loc10,504.713,205.891
13069,21700783,Loc10,504.805,205.899
13089,21733464,Loc10,504.769,205.864
13109,21767067,Loc10,504.80400000000003,205.832
13129,21800179,Loc10,504.809,205.805
13149,21833458,Loc10,504.85900000000004,205.81799999999998
13169,21867224,Loc10,504.79,205.84
13189,21900126,Loc10,504.759,205.75599999999997
13209,21933821,Loc10,504.724,205.787
13229,21966863,Loc10,504.736,205.72099999999998
13249,22000689,Loc10,504.76800000000003,205.725
13269,22033466,Loc10,504.75199999999995,205.697
13289,22067187,Loc10,504.68800000000005,205.713
13309,22100570,Loc10,504.635,205.65599999999998
13329,22133621,Loc10,504.556,205.622
13349,22167216,Loc10,504.293,205.58599999999998
13369,22200929,Loc10,504.19199999999995,205.609
13389,22233496,Loc10,504.066,205.593
13409,22267474,Loc10,504.111,205.644
13429,22300342,Loc10,503.905,205.53099999999998
13449,22334077,Loc10,503.842,205.41299999999998
13469,22366801,Loc10,503.851,205.465
13489,22400368,Loc10,503.68,205.493
13509,22434138,Loc10,503.82199999999995,205.498
13529,22466746,Loc10,503.67400000000004,205.40599999999998
13549,22500614,Loc10,503.38800000000003,205.15099999999998
13569,22533430,Loc10,502.911,204.938
13589,22567421,Loc10,502.538,204.922
13609,22600139,Loc10,501.894,204.862
13629,22633829,Loc10,501.145,204.737
13649,22666765,Loc10,500.689,204.58599999999998
13669,22700095,Loc10,499.952,204.313
13689,22733424,Loc10,499.07199999999995,204.067
13709,22767364,Loc10,498.316,203.938
13729,22801089,Loc10,497.389,203.764
13749,22833421,Loc10,496.333,203.53
13769,22866761,Loc10,495.625,203.41
13789,22900654,Loc10,494.494,203.31799999999998
13809,22933368,Loc10,493.527,203.24
13829,22966753,Loc10,492.80199999999996,203.195
13849,23000103,Loc10,491.851,203.167
13869,23034128,Loc10,491.05,202.951
13889,23067112,Loc10,490.091,202.733
13909,23100424,Loc10,489.07,202.479
13929,23133443,Loc10,488.27,202.226
13949,23166754,Loc10,487.478,201.989
13969,23200506,Loc10,486.046,201.699
13989,23233877,Loc10,485.18300000000005,201.40900000000002
14009,23266869,Loc10,484.293,201.169
14029,23300113,Loc10,483.41,201.047
14049,23333435,Loc10,483.085,200.842
14069,23367136,Loc10,482.435,200.72400000000002
14089,23400160,Loc10,481.806,200.412
14109,23433442,Loc10,481.233,200.292
14129,23467001,Loc10,480.653,199.882
14149,23500382,Loc10,480.149,199.41299999999998
14169,23533434,Loc10,479.68,199.08900000000003
14189,23567030,Loc10,479.16,198.88299999999998
14209,23600523,Loc10,479.15,198.639
14229,23634157,Loc10,478.717,198.52700000000002
14249,23666781,Loc10,478.394,197.822
14269,23700887,Loc10,477.707,197.195
14289,23733784,Loc10,476.964,196.83700000000002
14309,23767200,Loc10,476.781,196.34799999999998
14329,23800373,Loc10,476.1,196.024
14349,23834284,Loc10,475.35900000000004,195.68
14369,23866836,Loc10,474.876,195.47299999999998
14389,23900165,Loc10,474.20099999999996,195.109
14409,23933857,Loc10,473.577,195.137
14429,23966886,Loc10,472.95300000000003,194.838
14449,24000205,Loc10,472.441,194.628
14469,24033846,Loc10,471.925,194.15599999999998
14489,24067212,Loc10,471.694,193.81099999999998
14509,24100450,Loc10,471.463,193.53099999999998
14529,24133445,Loc10,471.218,193.035
14549,24167285,Loc10,470.966,192.49400000000003
14569,24200414,Loc10,470.86,192.197
14589,24233450,Loc10,470.716,191.937
14609,24267205,Loc10,470.711,191.835
14629,24300686,Loc10,470.71,191.643
14649,24333451,Loc10,470.621,191.653
14669,24367054,Loc10,470.60400000000004,191.563
14689,24400514,Loc10,470.44300000000004,191.31900000000002
14709,24433405,Loc10,470.402,191.148
14729,24466835,Loc10,470.56300000000005,190.845
14749,24500583,Loc10,470.402,190.398
14769,24533776,Loc10,470.26199999999994,189.699
14789,24567076,Loc10,470.11199999999997,189.335
14809,24600933,Loc10,469.905,189.03799999999998
14829,24633917,Loc10,469.843,188.666
14849,24666953,Loc10,469.68800000000005,188.185
14869,24700353,Loc10,469.853,187.942
14889,24733845,Loc10,469.667,187.56799999999998
14909,24766871,Loc10,469.12300000000005,186.83599999999998
14929,24800523,Loc10,468.379,186.416
14949,24833695,Loc10,467.81699999999995,185.76
14969,24867371,Loc10,466.881,184.954
14989,24900182,Loc10,466.499,184.315
15009,24933461,Loc10,466.13,183.287
15029,24967145,Loc10,465.723,182.15099999999998
15049,25000790,Loc10,465.38,181.488
15069,25033461,Loc10,465.04699999999997,180.93
15089,25066859,Loc10,464.564,180.267
15109,25100748,Loc10,464.036,179.865
15129,25133466,Loc10,463.699,179.544
15149,25166807,Loc10,463.065,179.002
15169,25200512,Loc10,462.61400000000003,178.476
15189,25233872,Loc10,462.306,177.957
15209,25267204,Loc10,462.06699999999995,177.438
15229,25300604,Loc10,461.786,177.03900000000002
15249,25334447,Loc10,461.76599999999996,176.766
15269,25367188,Loc10,461.833,176.415
15289,25400555,Loc10,461.68699999999995,175.90200000000002
15309,25433925,Loc10,461.639,175.612
15329,25467071,Loc10,461.543,175.266
15349,25500241,Loc10,461.51599999999996,174.91400000000002
15369,25533911,Loc10,461.472,174.757
15389,25567315,Loc10,461.461,174.797
15409,25600198,Loc10,461.50800000000004,174.68
15429,25633474,Loc10,461.61400000000003,174.56799999999998
15449,25667056,Loc10,461.675,174.493
15469,25700496,Loc10,461.651,174.34900000000002
15489,25733474,Loc10,461.756,174.282
15509,25767087,Loc10,461.833,174.327
15529,25800607,Loc10,461.899,174.226
15549,25833474,Loc10,461.926,174.21
15569,25866863,Loc10,462.004,174.197
15589,25900184,Loc10,461.98400000000004,174.07
15609,25933425,Loc10,462.11800000000005,174.176
15629,25967305,Loc10,462.046,174.169
15649,26000443,Loc10,462.089,174.11599999999999
15669,26034390,Loc10,462.09,174.195
15689,26066746,Loc10,462.154,174.158
15709,26100155,Loc10,462.14599999999996,174.102
15729,26133849,Loc10,462.106,174.14700000000002
15749,26166810,Loc10,462.161,174.079
15769,26200691,Loc10,462.204,174.105
15789,26233808,Loc10,462.102,174.041
15809,26266877,Loc10,462.16,174.105
15829,26300520,Loc10,462.17,174.00900000000001
15849,26333533,Loc10,462.225,174.042
15869,26367480,Loc10,462.098,173.997
15889,26400205,Loc10,462.186,174.06400000000002
15909,26433559,Loc10,462.184,174.06
15929,26466886,Loc10,462.19599999999997,173.949
15949,26500508,Loc10,462.135,173.93099999999998
15969,26533545,Loc10,462.093,173.812
15989,26567243,Loc10,461.98800000000006,173.493
16009,26600388,Loc10,461.871,172.995
16029,26633540,Loc10,461.89,172.63400000000001
16049,26666928,Loc10,461.973,172.274
16069,26700646,Loc10,462.096,171.582
16089,26733440,Loc10,462.14,171.17700000000002
16109,26766823,Loc10,462.02099999999996,170.873
16129,26800455,Loc10,461.78,169.93099999999998
16149,26833447,Loc10,461.426,169.17700000000002
16169,26867202,Loc10,460.985,168.597
16189,26900448,Loc10,460.47,167.7
16209,26933915,Loc10,460.119,166.97799999999998
16229,26967044,Loc10,459.85900000000004,166.52
16249,27000219,Loc10,459.483,165.878
16269,27034101,Loc10,459.38599999999997,165.517
16289,27067243,Loc10,459.42199999999997,165.112
16309,27100911,Loc10,459.51599999999996,164.851
16329,27133561,Loc10,459.588,164.43599999999998
16349,27167113,Loc10,459.92800000000005,164.21
16369,27200546,Loc10,460.04,163.91099999999997
16389,27233555,Loc10,460.157,163.619
16409,27267261,Loc10,460.173,163.52
16429,27301445,Loc10,460.166,163.41299999999998
16449,27333500,Loc10,460.19800000000004,163.342
16469,27367116,Loc10,460.149,163.029
16489,27400472,Loc10,460.225,162.886
16509,27433515,Loc10,460.324,162.718
16529,27467102,Loc10,460.559,162.267
16549,27500237,Loc10,460.7,161.634
16569,27533930,Loc10,460.79400000000004,160.89
16589,27567855,Loc10,460.80800000000005,160.233
16609,27600726,Loc10,460.87199999999996,159.704
16629,27634348,Loc10,460.709,159.217
16649,27666821,Loc10,460.74800000000005,158.787
16669,27700616,Loc10,460.926,157.93200000000002
16689,27733952,Loc10,461.069,156.799
16709,27766900,Loc10,461.39,155.762
16729,27800584,Loc10,461.35,155.119
16749,27833563,Loc10,461.43800000000005,154.253
16769,27867167,Loc10,461.49800000000005,153.40200000000002
16789,27900657,Loc10,461.352,152.588
16809,27933564,Loc10,461.463,151.85
16829,27967124,Loc10,461.694,150.909
16849,28001165,Loc10,461.841,150.054
16869,28033568,Loc10,462.111,149.452
16889,28067261,Loc10,462.333,148.904
16909,28100863,Loc10,462.42900000000003,148.431
16929,28133443,Loc10,462.662,147.887
16949,28166848,Loc10,462.847,147.66299999999998
16969,28200433,Loc10,463.093,147.44299999999998
16989,28233519,Loc10,463.319,147.056
17009,28267591,Loc10,463.414,146.888
17029,28300984,Loc10,463.67,146.66
17049,28333753,Loc10,463.801,146.55100000000002
17069,28366899,Loc10,463.99199999999996,146.404
17089,28400239,Loc10,464.19800000000004,146.195
17109,28433943,Loc10,464.11300000000006,145.43
17129,28467333,Loc10,464.23400000000004,144.942
17149,28500573,Loc10,464.381,144.393
17169,28533918,Loc10,464.66,143.41299999999998
17189,28567337,Loc10,464.81699999999995,142.951
17209,28601026,Loc10,465.335,142.20600000000002
17229,28633522,Loc10,465.836,141.38
17249,28667232,Loc10,466.219,140.915
17269,28700469,Loc10,466.555,140.17600000000002
17289,28733570,Loc10,466.98400000000004,139.267
17309,28767313,Loc10,467.39599999999996,138.58
17329,28800978,Loc10,467.74,138.18200000000002
17349,28833880,Loc10,468.495,137.312
17369,28866922,Loc10,468.85900000000004,137.066
17389,28900630,Loc10,469.596,136.678
17409,28933522,Loc10,470.267,136.028
17429,28966918,Loc10,470.76099999999997,135.608
17449,29000715,Loc10,471.504,134.862
17469,29034093,Loc10,472.228,134.105
17489,29066929,Loc10,472.75699999999995,133.49
17509,29100497,Loc10,473.421,132.709
17529,29133892,Loc10,473.973,131.993
17549,29167479,Loc10,474.449,131.72899999999998
17569,29200604,Loc10,475.074,131.144
17589,29233995,Loc10,475.61400000000003,130.66299999999998
17609,29266855,Loc10,476.12199999999996,130.083
17629,29300246,Loc10,476.64599999999996,129.46
17649,29334256,Loc10,477.305,128.83700000000002
17669,29367491,Loc10,478.11400000000003,128.547
17689,29400207,Loc10,478.952,127.99600000000001
17709,29433539,Loc10,479.787,127.46600000000001
17729,29467217,Loc10,480.514,127.042
17749,29500576,Loc10,481.36,126.40299999999999
17769,29534525,Loc10,481.94699999999995,126.006
17789,29567395,Loc10,482.593,125.7
17809,29600967,Loc10,483.49,125.197
17829,29633541,Loc10,484.131,124.85799999999999
17849,29667270,Loc10,484.86800000000005,124.48899999999999
17869,29700450,Loc10,485.845,124.03299999999999
17889,29733632,Loc10,486.60900000000004,123.771
17909,29767314,Loc10,487.256,123.62899999999999
17929,29800638,Loc10,488.273,123.363
17949,29833556,Loc10,489.166,123.20100000000001
17969,29867133,Loc10,489.676,123.15299999999999
17989,29900212,Loc10,490.69699999999995,122.92299999999999
18009,29933885,Loc10,491.495,122.773
18029,29967007,Loc10,492.185,122.539
18049,30000316,Loc10,492.82199999999995,122.354
18069,30033793,Loc10,493.341,122.20200000000001
18089,30066954,Loc10,493.50199999999995,122.23700000000001
18109,30100217,Loc10,494.092,121.977
18129,30133551,Loc10,495.102,121.57
18149,30167343,Loc10,495.68300000000005,121.387
18169,30200564,Loc10,496.452,121.117
18189,30233545,Loc10,497.135,120.831
18209,30267502,Loc10,497.85900000000004,120.545
18229,30300918,Loc10,498.26300000000003,120.57700000000001
18249,30333548,Loc10,498.714,120.65799999999999
18269,30367338,Loc10,499.24699999999996,120.83200000000001
18289,30400985,Loc10,499.676,120.887
18309,30433948,Loc10,499.93199999999996,120.948
18329,30466940,Loc10,500.409,121.038
18349,30500677,Loc10,500.68,121.24600000000001
18369,30534335,Loc10,500.845,121.305
18389,30566894,Loc10,500.89099999999996,121.506
18409,30600634,Loc10,501.12300000000005,121.65700000000001
18429,30633941,Loc10,501.13699999999994,121.713
18449,30666879,Loc10,501.35699999999997,121.788
18469,30701092,Loc10,501.454,121.792
18489,30734247,Loc10,501.454,121.822
18509,30767517,Loc10,501.545,121.916
18529,30800278,Loc10,501.834,121.969
18549,30833616,Loc10,502.561,121.93799999999999
18569,30867264,Loc10,503.161,121.93
18589,30900635,Loc10,503.80300000000005,121.891
18609,30933932,Loc10,504.57199999999995,121.79799999999999
18629,30967253,Loc10,505.39,121.789
18649,31001766,Loc10,505.899,121.81299999999999
18669,31033564,Loc10,506.923,121.779
18689,31066903,Loc10,507.74199999999996,121.897
18709,31101058,Loc10,508.783,122.074
18729,31133571,Loc10,509.805,122.321
18749,31166906,Loc10,510.79699999999997,122.618
18769,31200640,Loc10,511.969,122.83
18789,31233514,Loc10,512.859,123.066
18809,31266905,Loc10,513.685,123.008
18829,31300497,Loc10,514.629,122.985
18849,31333955,Loc10,515.191,123.34200000000001
18869,31367701,Loc10,515.6030000000001,123.49
18889,31401081,Loc10,516.029,123.51100000000001
18909,31434084,Loc10,516.303,123.634
18929,31466956,Loc10,516.36,123.605
18949,31500586,Loc10,516.486,123.709
18969,31533578,Loc10,516.432,123.87799999999999
18989,31567495,Loc10,517.172,123.831
19009,31600575,Loc10,517.685,123.986
19029,31634066,Loc10,518.346,123.829
19049,31667240,Loc10,518.693,124.15299999999999
19069,31700249,Loc10,519.411,124.609
19089,31733578,Loc10,519.866,124.711
19109,31766927,Loc10,520.053,125.374
19129,31800751,Loc10,520.359,125.9
19149,31833628,Loc10,520.805,126.26
19169,31867400,Loc10,521.31,126.57600000000001
19189,31901004,Loc10,521.9209999999999,127.196
19209,31933529,Loc10,522.672,127.757
19229,31966909,Loc10,523.873,128.59799999999998
19249,32000265,Loc10,525.012,129.485
19269,32033868,Loc10,526.19,130.09799999999998
19289,32067169,Loc10,527.795,130.35
19309,32100692,Loc10,528.5930000000001,130.67600000000002
19329,32133936,Loc10,529.151,131.336
19349,32167070,Loc10,529.4590000000001,132.371
19369,32200266,Loc10,530.46,133.145
19389,32234076,Loc10,531.1519999999999,133.946
19409,32267219,Loc10,532.479,134.312
19429,32300306,Loc10,533.276,134.924
19449,32333581,Loc10,533.913,135.596
19469,32367358,Loc10,534.377,136.358
19489,32400620,Loc10,535.0830000000001,137.235
19509,32433591,Loc10,536.0269999999999,138.355
19529,32467129,Loc10,536.617,139.132
19549,32500277,Loc10,537.539,140.079
19569,32533584,Loc10,538.271,140.755
19589,32566932,Loc10,538.451,141.119
19609,32600853,Loc10,538.731,141.683
19629,32633647,Loc10,539.04,142.752
19649,32667337,Loc10,539.446,143.105
19669,32701037,Loc10,539.529,143.612
19689,32733896,Loc10,539.697,143.946
19709,32766931,Loc10,539.852,144.467
19729,32800844,Loc10,539.972,144.94799999999998
19749,32833950,Loc10,540.268,145.236
19769,32867758,Loc10,540.515,145.306
19789,32900738,Loc10,540.673,145.476
19809,32933802,Loc10,540.99,145.871
19829,32966924,Loc10,541.29,146.165
19849,33000655,Loc10,541.424,146.346
19869,33034191,Loc10,541.497,146.68
19889,33067582,Loc10,541.715,147.251
19909,33100325,Loc10,541.735,147.47
19929,33133616,Loc10,541.789,147.9
19949,33167283,Loc10,542.104,148.192
19969,33200259,Loc10,542.111,148.668
19989,33233599,Loc10,542.215,149.136
20009,33267313,Loc10,542.24,149.284
20029,33301603,Loc10,542.134,149.593
20049,33334437,Loc10,542.035,149.72899999999998
20069,33367340,Loc10,541.988,150.014
20089,33400748,Loc10,542.095,150.722
20109,33433619,Loc10,542.379,151.312
20129,33467335,Loc10,542.575,151.77700000000002
20149,33500504,Loc10,542.636,152.38299999999998
20169,33534131,Loc10,542.4780000000001,152.463
20189,33567410,Loc10,542.6030000000001,152.94299999999998
20209,33600511,Loc10,542.654,153.431
20229,33634020,Loc10,542.804,154.066
20249,33666946,Loc10,543.078,154.66299999999998
20269,33701079,Loc10,543.268,155.219
20289,33734051,Loc10,543.596,155.63
20309,33767204,Loc10,543.775,156.016
20329,33800274,Loc10,543.913,156.384
20349,33834375,Loc10,543.967,156.686
20369,33867903,Loc10,544.114,157.059
20389,33900428,Loc10,543.927,157.278
20409,33933662,Loc10,543.9169999999999,157.54399999999998
20429,33967365,Loc10,543.894,157.596
20449,34001274,Loc10,543.7869999999999,157.683
20469,34033660,Loc10,543.685,157.67700000000002
20489,34067322,Loc10,543.411,157.68
20509,34100666,Loc10,542.88,157.757
20529,34133672,Loc10,542.568,157.732
20549,34167006,Loc10,542.246,157.648
20569,34200901,Loc10,542.525,157.849
20589,34233612,Loc10,542.424,157.83700000000002
20609,34267912,Loc10,542.779,157.683
20629,34300623,Loc10,543.387,157.971
20649,34333928,Loc10,543.419,157.92600000000002
20669,34367279,Loc10,543.839,158.028
20689,34400763,Loc10,543.674,157.83700000000002
20709,34433982,Loc10,543.743,157.92
20729,34467025,Loc10,543.764,157.989
20749,34500396,Loc10,543.695,158.127
20769,34534141,Loc10,543.883,158.15
20789,34567633,Loc10,543.972,158.22899999999998
20809,34600671,Loc10,543.92,158.08700000000002
20829,34633626,Loc10,543.846,158.257
20849,34667310,Loc10,543.92,158.129
20869,34700632,Loc10,543.857,158.179
20889,34734394,Loc10,543.923,158.231
20909,34767027,Loc10,543.7040000000001,158.22
20929,34801458,Loc10,543.7909999999999,158.221
20949,34833685,Loc10,543.806,158.289
20969,34867398,Loc10,543.77,158.139
20989,34900658,Loc10,543.879,158.24
21009,34933943,Loc10,543.779,158.377
21029,34966961,Loc10,543.865,158.282
21049,35000309,Loc10,543.981,158.261
21069,35033977,Loc10,543.66,158.391
21089,35067356,Loc10,543.81,158.747
21109,35100410,Loc10,543.83,158.987
21129,35134550,Loc10,543.453,159.44
21149,35167407,Loc10,543.077,160.387
21169,35200750,Loc10,543.314,160.627
21189,35233703,Loc10,544.033,161.622
21209,35267249,Loc10,544.612,162.454
21229,35301199,Loc10,544.753,163.095
21249,35334058,Loc10,545.182,163.754
21269,35367265,Loc10,545.423,164.456
21289,35400426,Loc10,545.435,165.442
21309,35433579,Loc10,545.502,166.31799999999998
21329,35467501,Loc10,545.706,166.97
21349,35500811,Loc10,545.715,167.63099999999997
21369,35533702,Loc10,545.568,168.32
21389,35567465,Loc10,545.295,169.023
21409,35600909,Loc10,545.168,169.595
21429,35633694,Loc10,544.857,170.017
21449,35667083,Loc10,544.755,170.19
21469,35700581,Loc10,544.419,170.44099999999997
21489,35733637,Loc10,543.721,170.74900000000002
21509,35767316,Loc10,543.331,171.114
21529,35800699,Loc10,543.0740000000001,171.519
21549,35834272,Loc10,542.606,171.9
21569,35867087,Loc10,542.32,172.446
21589,35900375,Loc10,542.056,172.872
21609,35934086,Loc10,541.975,173.595
21629,35967164,Loc10,542.573,174.894
21649,36000428,Loc10,542.51,175.655
21669,36033708,Loc10,542.425,176.389
21689,36067896,Loc10,542.2919999999999,177.169
21709,36100372,Loc10,542.244,177.86599999999999
21729,36133708,Loc10,542.2130000000001,178.86700000000002
21749,36167052,Loc10,542.216,180.003
21769,36200263,Loc10,542.09,180.68599999999998
21789,36233648,Loc10,542.033,181.445
